3,1003
2,58778
2,52265
2,50919
2,55861
2,58841
2,6093
2,72438
2,74311
2,56994
2,57532
2,52764
2,68354
3,06734
3,01005
2,50935
2,50923
2,48931
2,70692
2,54268
3,05814
2,53961
2,54793
2,57074
2,55638
3,05146
2,7114
2,68065
2,96531
2,52458
2,57224
2,66061
2,7121
2,61427
3,06763
2,52159
2,72534
2,56161
2,71195
2,56336
2,5013
2,57568
2,52582
3,06951
2,70745
2,6765
2,52571
2,51712
2,59096
2,72105
3,08
2,56763
2,75737
2,53824
2,61114
2,54891
2,51226
2,55356
2,58779
2,57258
