11,5808
5,98573
6,98112
11,1692
10,6326
7,00311
11,7189
3,64771
11,6066
9,48619
11,7384
11,4434
11,2573
9,80495
9,90827
7,46742
9,75996
11,5538
10,517
10,2395
10,6915
10,7844
11,2831
11,3806
11,363
11,1533
11,3152
10,0689
11,3019
11,195
10,74
11,1156
7,40015
11,2373
11,3614
11,1964
11,2121
10,8994
9,98597
11,2825
11,0552
10,5393
10,1097
11,4139
9,79371
11,4499
11,5571
11,664
11,2326
10,8723
11,4511
10,0643
9,22944
9,63292
11,5205
11,1487
10,6318
11,1641
11,2085
6,8686
