26,6965
26,6521
27,1545
26,4517
26,73
27,3163
27,3784
27,5355
27,1355
27,3588
27,1416
27,1835
27,362
27,4011
27,2152
27,3279
27,2676
27,1922
27,4533
27,2271
27,3279
26,8096
27,219
27,3111
27,1512
27,209
27,1736
27,4128
27,2461
27,0776
27,2932
27,1898
26,5358
26,9035
26,4741
26,5024
26,6326
26,2297
25,9751
26,8651
26,3444
26,4729
26,2906
26,5586
26,1927
26,5655
26,404
26,8036
26,4755
26,5235
26,5143
26,406
26,3468
26,6514
26,2708
26,1086
26,2356
26,3254
26,7878
26,4554
