10,4747
10,9595
10,0185
10,432
10,3626
11,2617
8,28832
10,4471
8,78142
10,8086
11,4846
8,75037
11,2674
9,99103
11,0415
11,0874
10,3705
10,2413
11,1083
6,15322
11,2138
9,45696
8,41423
5,43122
10,8956
10,8585
8,45357
9,88103
10,5782
10,4969
11,2054
10,4795
9,82547
10,9685
9,92387
11,2613
9,31342
10,0977
9,93325
11,0148
11,1938
3,24109
11,2205
10,4364
9,91896
10,5504
10,7643
11,0577
10,9939
9,74449
8,67664
9,93219
10,7415
11,0929
10,9278
10,6729
10,4443
2,60234
11,3907
10,4681
