28,9609
28,8936
29,0708
28,8963
28,9943
28,8055
29,5686
29,3039
28,4817
29,5334
29,3145
29,2219
29,434
28,9954
29,4765
28,4205
29,0619
28,2178
28,4756
28,6183
28,6661
29,5542
29,4246
29,426
29,2595
28,6585
28,9502
28,7632
28,9762
28,6959
29,147
29,3317
29,3457
28,7129
29,2774
29,4126
28,5997
29,2249
28,777
28,8677
28,8004
29,6471
28,4666
29,342
29,2342
29,0734
28,8311
29,47
28,4935
28,802
29,0687
29,8191
28,7098
29,4435
29,2622
28,9226
28,7127
28,9388
28,8045
28,9949
